Id Venta;Id Prod;Id cliente ;Id territorio;Cod Pago ;Id vendedor ;Fecha Venta;Fecha Entrega;Fecha Pago ;Valor Unidad;Cantidad ;Costos Directos ;Costos Indirectos 
1249;46;197;20;103;86;43477;43490;43503;358;107;19153;7661,2
1250;93;184;19;103;64;43442;43467;43481;947;119;56346,5;33807,9
1251;87;293;16;101;9;43334;43335;43350;251;21;2635,5;1054,2
1252;3;316;5;101;45;43256;43284;43306;694;83;23040,8;13824,48
1253;31;295;18;102;35;43113;43132;43140;187;53;3964,4;1982,2
1254;94;116;7;101;88;43491;43497;43525;237;45;4266;2559,6
1255;26;163;13;105;37;43601;43607;43624;901;6;2703;1621,8
1256;41;331;9;101;92;43763;43772;43783;367;16;2348,8;939,52
1257;71;163;7;102;21;43208;43236;43237;226;108;9763,2;3905,28
1258;43;49;16;101;63;43655;43656;43679;863;100;34520;20712
1259;65;68;7;101;91;43140;43170;43174;24;95;1140;570
1260;71;23;1;106;39;43331;43335;43347;48;73;1401,6;560,64
1261;49;30;8;101;79;43816;43844;43853;562;104;23379,2;14027,52
1262;5;306;17;105;69;43222;43244;43264;48;3;72;28,8
1263;53;106;10;104;67;43274;43288;43312;444;87;15451,2;7725,6
1264;24;206;9;106;52;43507;43535;43562;639;112;28627,2;11450,88
1265;36;313;6;106;105;43225;43232;43242;327;55;7194;3597
1266;61;155;17;105;87;43432;43450;43458;661;109;28819,6;14409,8
1267;58;86;12;103;10;43731;43739;43740;320;57;9120;3648
1268;93;253;4;105;5;43707;43725;43730;421;94;15829,6;7914,8
1269;48;281;4;102;84;43397;43419;43429;605;50;15125;7562,5
1270;77;12;9;101;55;43292;43303;43312;816;94;30681,6;18408,96
1271;40;279;16;105;20;43775;43799;43814;687;93;25556,4;10222,56
1272;84;164;9;104;97;43757;43779;43799;961;16;7688;4612,8
1273;47;38;7;106;25;43208;43214;43221;267;73;9745,5;4872,75
1274;68;241;6;103;101;43210;43237;43244;206;75;7725;3862,5
1275;65;97;11;104;75;43470;43500;43506;229;64;7328;2931,2
1276;46;296;13;101;65;43152;43153;43179;477;111;21178,8;8471,52
1277;26;38;5;106;11;43652;43673;43701;382;76;11612,8;5806,4
1278;51;135;8;105;28;43251;43265;43293;955;25;11937,5;7162,5
1279;78;70;12;105;59;43469;43495;43502;610;91;22204;13322,4
1280;56;220;16;104;3;43552;43579;43590;459;69;12668,4;7601,04
1281;24;302;14;106;98;43238;43242;43245;756;62;23436;9374,4
1282;28;25;16;103;63;43238;43264;43276;229;46;4213,6;2528,16
1283;74;129;13;105;22;43819;43841;43853;949;74;35113;17556,5
1284;10;235;19;105;87;43427;43455;43463;966;32;15456;9273,6
1285;40;222;9;105;52;43219;43240;43258;499;30;5988;3592,8
1286;55;236;8;102;24;43277;43299;43306;404;99;19998;9999
1287;32;299;2;106;79;43546;43575;43583;523;66;13807,2;5522,88
1288;61;262;9;105;63;43663;43675;43678;826;108;44604;17841,6
1289;73;77;1;104;56;43155;43163;43175;625;87;21750;10875
1290;93;242;15;102;62;43383;43400;43410;441;108;23814;9525,6
1291;24;235;19;101;35;43258;43264;43290;474;19;4503;2701,8
1292;61;305;10;104;37;43376;43398;43415;110;47;2068;1240,8
1293;59;256;17;102;99;43436;43436;43462;205;41;4202,5;1681
1294;69;29;4;103;92;43808;43824;43853;663;69;18298,8;9149,4
1295;51;114;1;103;52;43227;43247;43275;915;57;26077,5;13038,75
1296;87;323;17;105;60;43807;43823;43828;139;40;2780;1668
1297;23;217;16;101;93;43514;43543;43551;803;1;321,2;128,48
1298;26;285;9;106;11;43466;43476;43479;887;18;6386,4;3193,2
1299;70;245;18;102;10;43255;43276;43277;959;55;21098;10549
1300;49;278;13;101;84;43577;43582;43587;413;33;6814,5;3407,25
1301;21;37;1;103;61;43115;43118;43142;151;16;1208;604
1302;56;309;3;101;76;43302;43320;43331;788;11;3467,2;1386,88
1303;7;258;14;101;65;43556;43567;43578;724;65;23530;14118
1304;66;137;7;104;104;43177;43187;43211;105;67;2814;1125,6
1305;87;40;20;104;19;43297;43300;43306;104;32;1331,2;665,6
1306;2;203;20;103;23;43661;43663;43681;908;16;5811,2;3486,72
1307;68;3;18;105;86;43542;43559;43572;585;16;3744;1872
1308;70;175;5;103;21;43658;43674;43680;616;119;36652;14660,8
1309;56;260;2;102;90;43670;43686;43710;278;47;5226,4;2090,56
1310;51;108;14;101;46;43693;43706;43724;245;78;9555;4777,5
1311;57;101;5;106;44;43153;43180;43183;840;105;44100;17640
1312;12;1;5;106;82;43186;43188;43212;55;1;27,5;11
1313;49;201;9;104;10;43227;43240;43245;376;62;9324,8;5594,88
1314;70;11;16;102;101;43706;43722;43751;770;44;16940;8470
1315;26;39;8;105;43;43645;43675;43705;425;22;4675;2805
1316;16;111;18;104;49;43583;43607;43630;107;33;1412,4;706,2
1317;94;139;8;105;63;43334;43355;43373;472;14;3304;1652
1318;69;155;4;106;25;43515;43531;43534;846;71;30033;18019,8
1319;28;83;4;104;93;43702;43709;43723;105;50;2625;1312,5
1320;49;274;4;102;96;43420;43425;43445;369;101;18634,5;7453,8
1321;62;212;20;102;82;43147;43153;43171;294;23;2704,8;1081,92
1322;30;143;7;106;61;43262;43287;43311;816;59;24072;14443,2
1323;22;119;13;104;56;43575;43593;43604;825;17;7012,5;3506,25
1324;57;308;7;103;18;43464;43464;43467;661;109;28819,6;11527,84
1325;24;151;2;104;55;43104;43109;43122;614;70;21490;8596
1326;93;248;20;106;55;43288;43297;43323;913;88;32137,6;12855,04
1327;39;239;14;101;90;43573;43582;43599;336;24;4032;1612,8
1328;16;132;4;105;51;43562;43588;43618;308;16;2464;1232
1329;74;190;15;106;21;43714;43729;43737;686;92;31556;12622,4
1330;72;273;8;106;55;43530;43547;43575;794;73;23184,8;9273,92
1331;77;265;20;102;56;43256;43261;43262;242;12;1452;871,2
1332;54;118;5;102;92;43803;43807;43810;640;97;31040;12416
1333;66;216;10;106;100;43317;43318;43329;849;64;27168;10867,2
1334;50;205;17;102;86;43548;43550;43576;503;21;5281,5;3168,9
1335;81;155;15;106;31;43240;43246;43260;843;70;23604;14162,4
1336;51;208;7;102;22;43340;43340;43365;649;90;23364;11682
1337;2;109;18;102;57;43724;43733;43747;299;60;8970;4485
1338;58;28;10;106;6;43361;43388;43401;461;38;7007,2;4204,32
1339;86;233;15;102;105;43340;43366;43394;495;100;19800;9900
1340;64;117;17;102;14;43325;43338;43343;246;116;14268;5707,2
1341;17;58;4;105;34;43323;43351;43371;219;66;7227;3613,5
1342;85;234;14;101;8;43240;43267;43285;796;20;6368;2547,2
1343;28;121;10;106;39;43404;43431;43435;620;38;11780;5890
1344;89;248;2;103;62;43652;43674;43689;54;12;259,2;103,68
1345;18;196;20;104;73;43669;43687;43694;994;11;4373,6;1749,44
1346;33;334;14;103;95;43456;43472;43492;988;7;3458;2074,8
1347;45;221;1;102;4;43348;43377;43387;686;82;22500,8;13500,48
1348;61;48;12;105;43;43381;43409;43418;168;112;7526,4;3010,56
1349;46;216;2;105;103;43332;43342;43364;614;68;20876;10438
1350;33;311;12;104;20;43377;43407;43410;765;45;13770;5508
1351;25;226;11;101;31;43183;43193;43198;239;19;1816,4;1089,84
1352;14;152;5;105;69;43636;43658;43687;159;78;6201;3720,6
1353;77;53;17;106;90;43191;43212;43226;913;76;34694;20816,4
1354;83;15;14;104;82;43294;43322;43345;398;80;15920;9552
1355;6;303;13;103;56;43249;43252;43267;73;103;3759,5;2255,7
1356;18;23;13;106;8;43792;43812;43840;980;5;1960;1176
1357;52;73;6;102;81;43387;43403;43432;111;28;1554;621,6
1358;46;240;9;104;105;43614;43632;43636;847;80;27104;16262,4
1359;65;159;4;105;56;43273;43302;43314;984;98;48216;24108
1360;1;56;12;103;6;43820;43839;43849;679;3;814,8;407,4
1361;41;15;4;106;27;43317;43330;43359;153;94;7191;2876,4
1362;63;174;12;104;37;43247;43274;43276;11;35;192,5;77
1363;58;34;8;102;22;43201;43201;43226;696;91;25334,4;10133,76
1364;91;141;17;104;20;43349;43373;43391;945;29;10962;4384,8
1365;43;154;9;104;51;43500;43509;43528;653;114;29776,8;14888,4
1366;96;111;19;105;86;43492;43511;43518;29;5;58;29
1367;39;49;7;106;97;43310;43319;43327;418;107;22363;13417,8
1368;70;334;7;101;1;43713;43741;43755;999;106;42357,6;16943,04
1369;59;199;15;104;9;43807;43836;43851;807;13;4196,4;1678,56
1370;10;87;3;102;12;43818;43822;43848;783;74;23176,8;13906,08
1371;41;2;2;105;102;43439;43455;43479;872;13;5668;3400,8
1372;85;273;16;103;16;43709;43739;43753;814;100;32560;16280
1373;51;109;14;105;85;43593;43619;43626;446;22;3924,8;1962,4
1374;55;47;6;106;32;43666;43683;43690;611;120;36660;21996
1375;22;265;14;105;48;43195;43204;43220;731;8;2924;1462
1376;46;234;9;106;84;43468;43496;43515;663;73;24199,5;12099,75
1377;54;238;8;101;2;43296;43301;43307;754;42;15834;7917
1378;34;171;7;101;101;43358;43369;43393;687;40;10992;4396,8
1379;46;223;5;102;91;43171;43195;43224;465;119;27667,5;16600,5
1380;57;158;7;104;32;43828;43836;43854;699;14;3914,4;1957,2
1381;3;21;8;103;74;43584;43606;43635;244;89;10858;4343,2
1382;43;323;1;106;13;43587;43608;43626;203;28;2842;1421
1383;69;233;6;103;76;43567;43572;43595;498;100;19920;11952
1384;23;85;7;106;8;43540;43541;43545;179;112;8019,2;4811,52
1385;93;262;20;104;102;43596;43620;43638;616;12;2956,8;1774,08
1386;85;50;12;106;75;43809;43832;43858;877;22;9647;3858,8
1387;23;300;20;106;29;43349;43357;43383;772;67;25862;12931
1388;29;300;13;105;57;43326;43348;43348;568;66;14995,2;8997,12
1389;22;266;12;101;90;43481;43503;43526;108;35;1890;1134
1390;76;232;4;101;12;43751;43780;43804;262;50;6550;2620
1391;66;233;4;102;68;43399;43425;43451;334;89;11890,4;4756,16
1392;35;187;12;103;67;43666;43670;43678;307;36;5526;2763
1393;15;313;15;103;21;43213;43217;43246;737;32;9433,6;5660,16
1394;31;190;18;102;95;43139;43169;43185;668;25;6680;3340
1395;3;281;14;106;78;43826;43842;43867;131;48;2515,2;1257,6
1396;16;165;17;102;4;43247;43271;43279;603;108;26049,6;10419,84
1397;38;1;15;103;76;43749;43771;43791;690;16;4416;2208
1398;80;24;9;103;21;43765;43794;43824;716;49;17542;7016,8
1399;44;29;3;101;98;43132;43155;43173;497;7;1739,5;695,8
1400;77;192;10;104;100;43117;43137;43165;481;58;13949;6974,5
1401;94;96;4;101;99;43205;43227;43236;373;95;14174;8504,4
1402;88;106;11;105;24;43710;43719;43747;957;54;20671,2;12402,72
1403;21;329;14;103;88;43548;43558;43572;290;28;3248;1948,8
1404;41;319;13;101;48;43623;43640;43657;697;76;26486;13243
1405;4;141;20;105;103;43739;43753;43769;408;34;6936;3468
1406;50;182;10;104;52;43448;43474;43499;752;104;31283,2;18769,92
1407;36;270;5;106;2;43719;43740;43741;778;23;8947;4473,5
1408;49;205;20;101;99;43487;43512;43540;581;73;21206,5;10603,25
1409;91;69;17;102;50;43297;43303;43313;874;52;18179,2;7271,68
1410;79;161;19;104;43;43195;43195;43214;514;119;24466,4;12233,2
1411;72;145;12;103;32;43479;43504;43523;787;58;22823;11411,5
1412;64;312;14;102;73;43821;43838;43855;771;18;5551,2;2220,48
1413;31;117;3;102;68;43625;43630;43658;210;41;4305;1722
1414;6;152;20;105;50;43774;43799;43816;496;40;9920;4960
1415;26;255;11;101;87;43687;43710;43715;819;79;32350,5;12940,2
1416;12;96;17;105;22;43808;43822;43822;521;68;17714;7085,6
1417;17;278;17;102;64;43117;43147;43160;941;58;27289;13644,5
1418;52;254;8;102;57;43360;43372;43387;672;92;30912;15456
1419;93;232;2;106;44;43808;43808;43823;480;101;19392;11635,2
1420;35;279;14;101;83;43545;43569;43590;426;62;13206;5282,4
1421;24;317;6;105;86;43249;43267;43274;174;84;5846,4;3507,84
1422;74;136;14;105;30;43335;43347;43363;829;60;19896;11937,6
1423;20;156;7;104;94;43453;43481;43507;510;50;12750;6375
1424;27;179;20;106;79;43242;43270;43285;194;52;4035,2;2017,6
1425;36;102;4;105;53;43830;43838;43864;688;110;30272;12108,8
1426;41;242;7;101;69;43604;43622;43646;966;75;28980;11592
1427;68;164;17;105;93;43696;43707;43718;991;11;5450,5;3270,3
1428;46;217;1;103;104;43118;43136;43156;498;101;20119,2;10059,6
1429;74;28;5;101;59;43792;43810;43818;941;80;30112;18067,2
1430;29;258;15;106;92;43423;43449;43476;517;3;775,5;387,75
1431;89;16;8;101;96;43549;43551;43553;529;24;6348;3808,8
1432;38;168;19;101;69;43830;43848;43874;112;66;2956,8;1774,08
1433;41;271;1;105;97;43805;43822;43823;271;12;1626;813
1434;71;258;2;102;25;43283;43312;43317;539;56;15092;7546
1435;23;281;12;104;46;43534;43561;43583;474;48;11376;5688
1436;81;210;20;105;101;43246;43248;43252;401;65;13032,5;7819,5
1437;38;97;14;106;4;43227;43246;43274;844;65;27430;10972
1438;6;166;5;106;47;43121;43124;43136;861;104;44772;26863,2
1439;61;253;11;104;98;43612;43639;43639;51;67;1708,5;683,4
1440;75;204;17;105;53;43669;43686;43715;246;96;11808;5904
1441;36;335;6;105;4;43315;43328;43347;194;52;5044;3026,4
1442;90;275;9;105;26;43796;43814;43843;442;118;20862,4;12517,44
1443;2;335;12;104;89;43652;43680;43695;203;105;8526;3410,4
1444;37;273;2;102;38;43203;43219;43249;229;27;3091,5;1236,6
1445;38;285;12;105;69;43489;43506;43522;746;29;8653,6;3461,44
1446;67;14;12;103;21;43534;43537;43552;365;22;4015;1606
1447;52;39;6;105;52;43141;43167;43174;110;47;2068;1034
1448;42;243;13;103;44;43806;43821;43845;89;62;2759;1379,5
1449;26;222;7;105;94;43355;43362;43390;496;77;19096;11457,6
1450;34;205;9;105;53;43802;43826;43853;528;116;24499,2;14699,52
1451;59;217;2;106;84;43194;43199;43229;561;36;10098;5049
1452;46;136;16;102;54;43141;43163;43178;673;90;24228;12114
1453;58;139;8;102;45;43383;43388;43406;947;58;27463;13731,5
1454;11;102;3;103;52;43625;43655;43665;895;1;447,5;179
1455;33;333;11;105;18;43416;43426;43449;788;18;7092;4255,2
1456;87;159;10;101;105;43792;43804;43820;428;81;17334;10400,4
1457;73;52;18;104;32;43539;43557;43569;208;16;1331,2;798,72
1458;87;169;6;102;94;43495;43508;43524;734;68;19964,8;7985,92
1459;20;5;12;101;67;43593;43600;43609;326;69;8997,6;4498,8
1460;96;292;9;103;73;43707;43718;43730;644;107;34454;17227
1461;7;75;3;106;59;43811;43824;43853;588;16;4704;2352
1462;16;285;10;106;88;43295;43307;43330;159;68;5406;3243,6
1463;30;231;17;105;46;43681;43684;43691;916;54;19785,6;9892,8
1464;23;156;7;101;34;43696;43711;43712;678;108;29289,6;17573,76
1465;22;189;15;103;39;43230;43238;43260;296;22;2604,8;1302,4
1466;15;253;13;106;29;43480;43493;43508;741;106;39273;15709,2
1467;69;294;13;101;6;43804;43833;43836;631;104;26249,6;10499,84
1468;29;127;4;102;103;43629;43659;43684;625;66;16500;8250
1469;47;43;10;105;87;43816;43841;43860;764;104;31782,4;15891,2
1470;21;94;7;101;98;43545;43561;43566;415;26;5395;2158
1471;51;156;20;103;27;43493;43519;43544;179;48;3436,8;1374,72
1472;77;25;9;105;103;43448;43466;43482;739;39;14410,5;8646,3
1473;30;130;16;102;84;43647;43669;43697;711;78;27729;13864,5
1474;1;320;18;105;72;43449;43461;43485;451;103;18581,2;9290,6
1475;19;11;4;106;33;43416;43436;43459;50;102;2550;1275
1476;33;104;1;102;96;43481;43493;43500;909;68;30906;12362,4
1477;1;281;1;104;62;43301;43322;43344;236;13;1534;767
1478;27;182;6;106;45;43813;43834;43858;414;43;8901;5340,6
1479;74;198;14;106;34;43653;43678;43692;413;4;826;495,6
1480;82;250;17;103;97;43634;43654;43659;483;77;18595,5;11157,3
1481;29;156;14;104;17;43348;43350;43372;894;90;40230;24138
1482;32;165;18;105;11;43135;43149;43173;880;16;7040;4224
1483;70;317;19;102;89;43241;43265;43279;528;39;8236,8;4118,4
1484;28;86;10;105;65;43763;43787;43812;80;107;4280;1712
1485;12;141;19;101;84;43474;43479;43483;35;2;28;16,8
1486;25;276;16;102;2;43176;43195;43210;966;66;25502,4;12751,2
1487;89;278;7;105;57;43707;43732;43744;868;40;17360;8680
1488;34;28;19;102;65;43540;43552;43552;486;89;17301,6;6920,64
1489;61;45;13;105;67;43704;43715;43735;18;38;273,6;136,8
1490;5;303;15;101;14;43790;43817;43831;366;51;7466,4;2986,56
1491;81;274;7;101;73;43746;43764;43779;747;114;42579;21289,5
1492;10;124;4;105;16;43752;43764;43779;155;100;6200;3100
1493;63;317;11;102;74;43269;43279;43302;139;6;333,6;200,16
1494;61;278;15;104;11;43295;43320;43334;515;19;4892,5;2446,25
1495;70;254;11;106;63;43190;43201;43213;378;90;13608;5443,2
1496;71;88;6;101;98;43788;43807;43822;774;48;14860,8;8916,48
1497;4;4;9;101;34;43388;43397;43398;394;22;4334;2600,4
1498;47;2;15;104;49;43556;43579;43599;227;9;1021,5;612,9
1499;15;126;20;102;93;43221;43228;43249;823;93;38269,5;19134,75
1500;27;312;16;106;74;43390;43393;43417;335;4;670;402
1501;77;31;2;101;69;43785;43798;43801;807;107;34539,6;20723,76
1502;76;81;6;106;59;43480;43500;43502;718;16;5744;2872
1503;91;182;15;101;71;43316;43341;43352;625;2;625;250
1504;18;29;10;101;7;43145;43155;43177;473;115;21758;10879
1505;96;141;11;106;26;43581;43592;43618;125;47;2937,5;1762,5
1506;21;260;4;105;6;43228;43235;43250;631;52;16406;6562,4
1507;42;147;19;106;46;43215;43215;43217;863;86;37109;22265,4
1508;48;181;8;106;39;43546;43566;43592;977;87;33999,6;20399,76
1509;27;149;4;104;68;43675;43686;43698;337;71;11963,5;5981,75
1510;58;144;1;104;76;43730;43733;43761;178;89;7921;4752,6
1511;1;166;5;104;95;43575;43598;43608;677;35;9478;5686,8
1512;23;63;16;101;34;43158;43186;43199;157;59;4631,5;2778,9
1513;8;299;5;102;60;43432;43456;43460;589;82;24149;12074,5
1514;65;243;1;104;10;43369;43395;43414;532;31;8246;4123
1515;23;331;2;104;82;43821;43827;43852;579;66;15285,6;6114,24
1516;43;219;4;103;46;43620;43627;43653;937;64;29984;11993,6
1517;20;288;4;105;20;43678;43688;43710;963;30;11556;5778
1518;60;109;4;104;24;43586;43590;43600;578;18;4161,6;2080,8
1519;96;269;1;105;54;43535;43553;43560;304;6;729,6;437,76
1520;66;288;20;103;48;43662;43677;43688;362;63;9122,4;5473,44
1521;5;228;4;101;47;43723;43743;43749;795;15;4770;2385
1522;54;55;16;101;6;43808;43817;43845;901;91;40995,5;24597,3
1523;47;17;7;101;21;43553;43571;43593;174;32;2227,2;1113,6
1524;56;265;1;104;89;43128;43150;43151;666;63;16783,2;10069,92
1525;95;248;15;101;40;43281;43307;43312;861;100;34440;20664
1526;63;143;18;106;80;43672;43687;43702;677;37;12524,5;5009,8
1527;92;87;7;104;33;43276;43291;43301;362;29;5249;3149,4
1528;87;272;17;106;104;43308;43308;43338;740;52;15392;9235,2
1529;61;236;2;105;104;43346;43373;43401;175;22;1925;1155
1530;91;199;13;102;105;43138;43167;43178;307;120;18420;9210
1531;3;53;2;106;1;43389;43418;43433;577;10;2885;1442,5
1532;63;103;17;104;13;43356;43374;43377;904;45;20340;10170
1533;34;212;10;101;44;43750;43755;43756;123;43;2644,5;1322,25
1534;24;172;4;102;76;43214;43231;43234;596;33;9834;4917
1535;8;191;16;101;56;43497;43527;43529;916;107;49006;29403,6
1536;8;44;8;106;67;43625;43636;43653;21;52;546;218,4
1537;42;35;13;105;31;43522;43535;43562;958;58;22225,6;11112,8
1538;25;46;15;101;10;43147;43166;43184;586;99;29007;11602,8
1539;42;257;16;105;61;43174;43188;43202;496;107;26536;15921,6
1540;4;203;5;102;103;43802;43802;43803;612;58;14198,4;7099,2
1541;6;298;10;102;26;43542;43555;43562;187;83;6208,4;3725,04
1542;77;189;9;103;85;43157;43168;43193;393;80;12576;7545,6
1543;47;323;4;106;87;43686;43702;43708;250;35;4375;2187,5
1544;60;133;8;106;25;43715;43739;43769;710;31;8804;4402
1545;84;208;7;106;66;43280;43302;43306;963;117;56335,5;28167,75
1546;34;184;17;104;99;43147;43159;43163;761;25;9512,5;3805
1547;42;306;18;103;69;43164;43169;43173;713;89;31728,5;12691,4
1548;90;237;18;101;78;43661;43690;43711;893;88;31433,6;18860,16
1549;5;267;3;105;31;43381;43404;43414;285;70;9975;3990
1550;47;205;5;101;72;43741;43746;43767;202;50;4040;1616
1551;76;190;2;104;98;43677;43692;43712;313;49;7668,5;4601,1
1552;46;178;7;103;24;43369;43376;43395;215;100;8600;5160
1553;24;323;2;106;3;43214;43244;43263;536;48;12864;5145,6
1554;70;103;20;103;51;43325;43337;43349;511;38;7767,2;4660,32
1555;53;190;12;104;28;43635;43655;43655;968;25;12100;4840
1556;61;32;8;106;75;43820;43839;43843;388;57;11058;6634,8
1557;84;251;10;104;100;43763;43774;43799;376;17;3196;1917,6
1558;69;199;11;101;67;43346;43347;43349;993;119;59083,5;23633,4
1559;6;117;5;102;82;43406;43410;43418;39;95;1852,5;741
1560;18;262;15;103;40;43699;43704;43713;244;64;6246,4;3123,2
1561;87;151;15;105;13;43442;43449;43470;687;59;16213,2;9727,92
1562;34;247;19;106;80;43429;43433;43438;315;17;2142;856,8
1563;68;55;3;103;31;43761;43773;43780;216;9;972;388,8
1564;84;249;10;101;33;43685;43705;43712;187;32;2992;1795,2
1565;1;112;10;103;36;43812;43834;43839;601;54;12981,6;6490,8
1566;65;179;11;103;47;43819;43839;43868;282;99;11167,2;6700,32
1567;3;15;18;106;85;43768;43781;43802;781;27;8434,8;5060,88
1568;90;189;17;105;23;43679;43704;43716;562;80;22480;11240
1569;2;7;1;104;104;43359;43381;43399;623;115;28658;11463,2
1570;23;99;12;101;31;43706;43719;43722;233;44;5126;2050,4
1571;31;306;19;101;8;43398;43408;43414;584;7;1635,2;981,12
1572;71;170;8;103;27;43264;43270;43283;185;74;6845;2738
1573;68;10;8;104;33;43598;43599;43620;218;65;5668;2267,2
1574;29;128;11;103;21;43789;43796;43796;714;49;17493;6997,2
1575;6;238;3;103;34;43257;43278;43308;790;73;28835;11534
1576;17;108;9;102;34;43619;43620;43632;113;45;2542,5;1017
1577;86;209;13;105;98;43771;43788;43798;902;8;2886,4;1154,56
1578;38;163;7;101;28;43565;43565;43574;367;42;7707;3853,5
1579;48;272;7;105;101;43235;43255;43275;603;46;13869;5547,6
1580;90;227;8;104;23;43118;43121;43125;103;115;5922,5;2961,25
1581;58;242;19;103;20;43405;43405;43432;452;56;12656;7593,6
1582;19;193;11;101;30;43289;43304;43324;20;39;390;156
1583;51;146;15;101;30;43181;43190;43190;431;108;18619,2;11171,52
1584;83;180;6;103;97;43250;43262;43265;489;32;6259,2;3755,52
1585;52;125;1;104;95;43812;43839;43849;804;39;15678;7839
1586;19;228;7;101;49;43764;43774;43775;417;43;8965,5;4482,75
1587;69;25;19;105;53;43688;43701;43718;15;34;255;102
1588;19;159;7;106;45;43239;43251;43266;239;7;836,5;501,9
1589;90;282;6;105;103;43827;43833;43852;843;19;6406,8;2562,72
1590;55;315;8;103;72;43219;43224;43235;15;38;228;136,8
1591;39;249;14;103;4;43784;43807;43818;67;64;2144;857,6
1592;75;39;3;101;19;43315;43334;43347;284;118;16756;10053,6
1593;4;115;6;101;48;43652;43667;43679;641;107;27434,8;10973,92
1594;74;70;7;101;82;43785;43806;43822;737;91;33533,5;20120,1
1595;47;207;3;103;78;43728;43729;43740;882;78;34398;17199
1596;35;197;2;102;9;43775;43782;43793;607;50;15175;9105
1597;51;334;14;103;60;43331;43353;43366;844;12;4051,2;2430,72
1598;31;123;14;103;36;43679;43685;43707;363;17;3085,5;1542,75
1599;39;122;1;106;52;43650;43672;43693;561;77;21598,5;12959,1
1600;17;33;19;105;16;43792;43799;43821;431;26;4482,4;1792,96
1601;8;298;20;104;5;43264;43274;43280;980;82;32144;19286,4
1602;66;98;17;104;98;43124;43124;43148;70;77;2695;1617
1603;39;104;20;103;61;43294;43294;43306;82;51;2091;1254,6
1604;2;129;18;106;24;43149;43168;43196;310;106;16430;9858
1605;41;127;2;101;46;43332;43346;43363;332;107;14209,6;8525,76
1606;67;299;20;104;9;43266;43282;43309;725;79;22910;9164
1607;70;251;10;102;6;43286;43288;43299;989;114;45098,4;22549,2
1608;46;79;18;103;72;43673;43697;43710;362;67;9701,6;3880,64
1609;2;140;12;101;78;43498;43502;43529;409;31;6339,5;3169,75
1610;15;152;10;102;10;43497;43515;43515;74;42;1243,2;745,92
1611;89;27;1;105;84;43675;43678;43682;753;84;25300,8;10120,32
1612;2;215;19;106;103;43721;43727;43739;692;110;30448;18268,8
1613;15;83;8;104;49;43645;43657;43683;535;80;17120;10272
1614;33;177;3;103;59;43313;43318;43336;352;61;8588,8;5153,28
1615;71;126;6;102;73;43501;43503;43509;428;8;1369,6;821,76
1616;25;232;15;105;44;43816;43835;43841;67;50;1675;670
1617;14;209;5;106;87;43151;43178;43195;215;97;10427,5;6256,5
1618;69;289;2;105;48;43362;43376;43395;554;51;14127;7063,5
1619;40;42;3;103;34;43112;43112;43120;353;70;9884;4942
1620;22;85;13;102;105;43538;43542;43549;659;22;5799,2;3479,52
1621;11;123;15;103;57;43684;43697;43705;86;60;2064;1238,4
1622;78;211;1;101;56;43364;43373;43380;358;93;13317,6;5327,04
1623;70;243;20;104;105;43131;43136;43159;666;102;33966;16983
1624;73;82;19;104;25;43278;43308;43322;877;22;9647;5788,2
1625;46;138;6;106;68;43571;43571;43572;417;34;5671,2;2835,6
1626;89;336;12;105;49;43531;43555;43571;446;66;14718;8830,8
1627;18;148;7;106;14;43120;43146;43175;177;87;6159,6;3695,76
1628;4;60;18;102;73;43773;43791;43797;252;6;756;378
1629;68;29;16;102;44;43273;43289;43307;796;109;34705,6;13882,24
1630;67;100;18;104;74;43560;43560;43572;788;56;17651,2;10590,72
1631;16;181;16;106;1;43723;43728;43729;251;77;7730,8;3865,4
1632;27;196;18;105;22;43701;43720;43741;375;100;18750;11250
1633;92;170;17;103;6;43578;43603;43621;609;44;13398;8038,8
1634;92;261;15;102;57;43549;43561;43584;567;67;18994,5;9497,25
1635;77;288;20;102;78;43690;43698;43705;850;88;37400;14960
1636;78;153;20;101;8;43713;43742;43768;209;80;8360;4180
1637;92;194;9;106;86;43359;43375;43405;127;5;317,5;127
1638;21;171;2;105;30;43299;43312;43332;824;94;38728;23236,8
1639;76;256;11;106;4;43235;43251;43274;86;92;3164,8;1582,4
1640;21;242;9;106;19;43629;43631;43642;622;80;24880;14928
1641;4;322;10;102;83;43797;43807;43811;921;93;42826,5;21413,25
1642;79;103;5;101;47;43496;43500;43505;436;21;3662,4;2197,44
1643;12;148;10;105;12;43476;43488;43490;883;37;16335,5;9801,3
1644;28;231;13;106;28;43186;43204;43226;196;96;7526,4;3010,56
1645;68;228;10;106;70;43436;43465;43493;269;5;538;215,2
1646;53;150;5;105;103;43402;43422;43442;884;119;42078,4;25247,04
1647;37;302;9;103;25;43521;43528;43546;130;14;728;364
1648;44;237;1;101;102;43641;43644;43665;856;56;23968;14380,8
1649;22;172;2;106;89;43291;43319;43330;319;99;15790,5;7895,25
1650;24;180;14;103;67;43756;43760;43771;77;76;2926;1755,6
1651;93;27;6;101;19;43497;43508;43526;341;16;2182,4;872,96
1652;41;162;3;103;31;43417;43423;43438;425;36;7650;3060
1653;12;256;15;105;7;43573;43584;43604;110;75;3300;1650
1654;96;265;7;104;60;43385;43399;43416;604;9;2174,4;869,76
1655;58;250;11;101;60;43323;43329;43355;814;7;2279,2;1367,52
